playerName,playerId,contestantId,team_name,321,label,match_id,date
S. Thern,8wz2m0yj4f0ci90m0wjftnoid,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.02736423909664154,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
A. Zeljkovic,30117qloj2vhnxq4djfktp7u1,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.07394036650657654,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
K. Khazeni,2sjrtjk6wzhqrgvitpevsxoiy,7hlumphk42363z3i2nry2wrzj,Norrköping,0.047819335013628006,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
A. Guðjohnsen,60gs7lod7de72ypcs6qfup8q2,7hlumphk42363z3i2nry2wrzj,Norrköping,0.047237757593393326,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
S. Thern,8wz2m0yj4f0ci90m0wjftnoid,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.11545026302337646,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
Netinho,2s011oynto4q5ta4nwws4spn9,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.021441718563437462,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
V. Bergh,9jszz4regvdvl0v4i8s41jbah,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.1124829426407814,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
M. Bustos,7t6lyj5pvvgzfscj775acuqc5,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.03219163417816162,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
H. Näsström,37ugegawhu80qktxkp12mwoa1,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.08905018121004105,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
O. Johansson Schellhas,2rvopmj69lbwtn0eevmn8cn9x,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.028776630759239197,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
E. Grozdanic,8ebx705t6jvq53z6tjk0ke1d6,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.07436974346637726,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
Wenderson,6vy0wrnn1jz4tjp9ofxr9qesq,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.02853696048259735,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
J. Asoro,f3gxyvlnuwl9wglyroa6q2mll,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.09671187400817871,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
A. Johansson,74rqympe5uuab87psxt8y5mcq,6i936isoyj6d0uuxdj537uc97,Halmstad,0.03973107039928436,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
G. Wallentin,9uumw2ntt4397bee2p3m2qdt6,6i936isoyj6d0uuxdj537uc97,Halmstad,0.6841893196105957,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
