playerName,playerId,contestantId,team_name,label,match_id,date,9,321,322
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Mechelen,408udhbwj5keiy52rolophd78,2023-10-07,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs OH Leuven,44q48on0rpshsvmh6e94ls0es,2023-10-28,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs RWDM,4ar0bnvkxqumbftwc45abigb8,2023-11-26,NaNNaNNaNtrueNaNNaNNaN,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Sint-Truiden,4xx2hjzdsmuhvq90x2pl9uc5w,2024-02-18,NaNNaNNaN,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Standard Liège,4eyhj9y4271eqopkunmaauu50,2023-12-10,NaNNaNNaNtrue,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Antwerp vs Anderlecht,4hv2py4v9lf0b0vwrzh2tagb8,2023-12-17,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Antwerp vs Anderlecht,9fq18nw6nnws9x95p9scqt4ic,2024-05-26,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Cercle Brugge vs Anderlecht,47mtuy82f7re6p2lmj6hnh9n8,2023-11-05,0,0.2062666714191436,0.6554
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Club Brugge vs Anderlecht,502jwsuhj7csdvem4bzqnxb84,2024-02-25,0,0.047057207673788,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Club Brugge vs Anderlecht,96zmxny9nj3qbx6opobyfqiac,2024-04-07,0,0.0,0.0
