playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
I. Botella,Red Star,Lorient vs Red Star,0.0,0.0
I. Boura,Troyes,Ajaccio vs Troyes,0.1823862,0.0272519
I. Boura,Troyes,Bastia vs Troyes,0.117064,0.0542688
I. Boura,Troyes,Guingamp vs Troyes,0.1497741,0.022192700000000003
I. Boura,Troyes,Troyes vs Clermont,0.3198516,0.0928017
I. Chegra,Ajaccio,Laval vs Ajaccio,0.0517382,0.0064892000000000005
I. Fofana,Amiens SC,Amiens SC vs Lorient,0.0054123999999999995,0.0
I. Fofana,Amiens SC,Amiens SC vs Red Star,0.0046191,0.0014429
I. Fofana,Amiens SC,Bastia vs Amiens SC,0.0108413,0.0016114
I. James,Lorient,Lorient vs Grenoble Foot 38,0.1179012,-0.005282199999999987
I. James,Lorient,Lorient vs Red Star,0.0,0.0
I. Kebbal,Paris FC,Caen vs Paris FC,0.721855,0.0004903000000000008
I. Kebbal,Paris FC,Clermont vs Paris FC,0.5872895,0.00633189999999999
I. Kebbal,Paris FC,Paris FC vs Dunkerque,0.5531339,0.2325024
I. Kebbal,Paris FC,Paris FC vs Metz,0.5579896,0.1144541
