player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
L. Vušković,81qmlg0ttijhkywm55ejdr40k,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,4,2,Defender,Left/Centre,NaN,25,2,7,1,18,4,2,7,33,21,90,11,5,4,12,4,7,NaN,4,NaN,NaN,4,NaN,4,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,1,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,8,POL,Ekstraklasa,2023_2024
Raphael Rossi,q3jlj2zek0e9b1q8fz6anmqd,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,5,3,Defender,Centre/Right,NaN,17,NaN,1,NaN,15,1,NaN,4,28,19,90,15,3,1,11,1,4,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,11,POL,Ekstraklasa,2023_2024
D. Jakubik,ablnsx7aycj2acm2az47fe0gl,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,9,3,Defender,Right,NaN,18,4,10,2,10,3,2,10,25,12,90,13,7,5,17,9,13,NaN,5,NaN,2,1,2,1,NaN,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,20,POL,Ekstraklasa,2023_2024
Luizão,76qzt33gj7mdio3xurnxq6ve2,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,9,1,Defensive Midfielder,Left/Centre,NaN,12,1,4,NaN,6,3,NaN,6,17,8,90,8,2,3,9,2,3,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,9,POL,Ekstraklasa,2023_2024
C. Donis,8g7247j50m7qog4ndpjhnxuqd,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,5,2,Defensive Midfielder,Centre/Right,NaN,24,NaN,3,4,19,NaN,NaN,8,33,23,78,13,5,5,14,3,7,NaN,1,3,4,2,1,2,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,10,POL,Ekstraklasa,2023_2024
Luís Machado,aysvttvtlvq6s4cd498rqg5at,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,4,1,Attacking Midfielder,Left,NaN,7,3,2,2,4,3,1,4,8,5,61,3,1,6,6,1,1,1,1,1,3,NaN,3,NaN,1,1,NaN,NaN,NaN,1,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,7,POL,Ekstraklasa,2023_2024
R. Wolski,5tlzhf7kxw0ybm9pgqnrqfvth,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,3,NaN,Attacking Midfielder,Centre,NaN,16,1,9,3,8,2,NaN,13,22,10,89,5,1,5,17,4,6,1,2,2,2,NaN,1,NaN,1,1,NaN,NaN,1,1,NaN,,1,1,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,12,POL,Ekstraklasa,2023_2024
Lisandro Semedo,8oaym1hgnpfzxilnj66dt7npx,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,6,2,Attacking Midfielder,Right,NaN,12,3,6,3,2,1,1,10,20,4,78,11,3,4,19,6,9,NaN,3,NaN,3,NaN,3,NaN,NaN,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,1,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,15,POL,Ekstraklasa,2023_2024
Leonardo Rocha,7o9gg671xag1g9b2h5q79q86h,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,10,6,Striker,Centre,NaN,7,2,10,2,2,2,NaN,6,13,3,90,6,2,4,11,3,6,NaN,5,NaN,2,NaN,NaN,NaN,2,5,4,1,NaN,NaN,NaN,,NaN,NaN,,,4231,1,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,13,POL,Ekstraklasa,2023_2024
Bruno Jordão,9kn7hs1nbc0rcismky05z6zmx,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,3,1,Substitute,NaN,Midfielder,4,NaN,2,NaN,4,NaN,NaN,NaN,4,4,11,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,1,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,1,POL,Ekstraklasa,2023_2024
M. Cichocki,1jwaoymqmjnpfyeys36kj1exh,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Defender,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
Vagner,7ruin2kz9zjzba57tdbec7n4l,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,2,NaN,Substitute,NaN,Attacker,3,NaN,4,NaN,1,NaN,NaN,3,4,1,29,NaN,NaN,NaN,4,3,4,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,3,POL,Ekstraklasa,2023_2024
F. Majchrowicz,48dypea8ci2ql7jxkrhlvcdii,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
K. Okoniewski,dkpfntpq5wxoleie8vgr762ok,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,1,NaN,Substitute,NaN,Attacker,3,NaN,1,NaN,3,1,NaN,NaN,5,5,12,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,3,POL,Ekstraklasa,2023_2024
D. Pik,enuh0yrfpsi17syg9dsxs9kyy,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
Leândro,73obf401m6a7x0xaq8lyv1txx,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
J. Snopczyński,6lirq9qox19niiwppngrt7pjo,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
Jardel,8mrej7ty4wu9nxkf64bb1h5d6,Radomiak Radom,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Piast Gliwice vs Radomiak Radom,dvzaz0cdg8xo6efod08zcsis4,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
Z. Alomerović,eqc5bh053feheoiowggk7ynyt,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Goalkeeper,Centre,NaN,6,NaN,NaN,NaN,10,NaN,NaN,3,10,12,90,12,1,7,7,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,6,POL,Ekstraklasa,2023_2024
B. Wdowik,137yj3ymo8xui5bua0k7hjvca,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,3,1,Defender,Left,NaN,44,NaN,4,5,19,2,NaN,29,51,20,90,14,5,3,37,8,11,NaN,1,2,NaN,5,3,5,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,10,POL,Ekstraklasa,2023_2024
Adrián Diéguez,8472de2nxpceez5q9fj52k2qx,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,6,4,Defender,Left/Centre,NaN,43,NaN,3,2,29,2,NaN,16,56,31,90,27,12,4,29,4,12,NaN,2,NaN,2,4,NaN,4,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,16,POL,Ekstraklasa,2023_2024
M. Skrzypczak,8af61do2dmxrr3ib9acck4aju,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,4,3,Defender,Centre/Right,NaN,48,NaN,2,2,38,3,NaN,13,55,41,90,22,7,5,17,5,7,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,8,POL,Ekstraklasa,2023_2024
M. Sáček,5qkrvap53rnhyuujxc4yb597t,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,5,1,Defender,Right,NaN,31,2,6,2,18,2,1,13,39,21,90,16,4,3,19,4,8,1,1,1,1,NaN,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,1,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,11,POL,Ekstraklasa,2023_2024
K. Normann Hansen,e0p5kw0ipiajp45yfr9bgahud,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,6,2,Midfielder,Left,NaN,22,NaN,2,4,10,3,NaN,14,26,13,89,7,NaN,4,18,10,11,1,1,2,1,4,4,4,3,3,2,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,10,POL,Ekstraklasa,2023_2024
Nené,2nx75eaacn2ohew0d3r7zgst1,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,3,NaN,Midfielder,Left/Centre,NaN,26,2,6,6,4,2,2,23,32,4,68,12,3,5,30,9,14,2,1,2,3,1,2,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,9,POL,Ekstraklasa,2023_2024
T. Romanczuk,24ysj037no78sb6bs0raxl4ut,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,3,1,Midfielder,Centre/Right,NaN,68,1,6,3,30,4,1,39,79,34,90,19,9,7,46,13,19,NaN,2,NaN,2,4,NaN,4,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,13,POL,Ekstraklasa,2023_2024
D. Marczuk,9cv6uaoakuuum1ii2ifndrac4,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,4,NaN,Midfielder,Right,NaN,12,2,1,1,3,2,NaN,9,20,3,68,4,2,3,17,6,9,3,NaN,3,NaN,NaN,NaN,NaN,3,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,2,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,10,POL,Ekstraklasa,2023_2024
Afimico Pululu,3lv7coxi3at2j41csxb9x8r8p,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,9,NaN,Striker,Left/Centre,NaN,10,2,8,2,2,NaN,1,8,15,2,87,3,NaN,2,13,7,10,1,2,1,1,NaN,NaN,NaN,3,4,1,NaN,1,NaN,1,NaN,2,1,1,1,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,10,POL,Ekstraklasa,2023_2024
Jesús Imaz,9fbqozvrrpesxw8nakrk4nphx,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,5,NaN,Striker,Centre/Right,NaN,22,2,2,1,11,NaN,1,13,25,11,89,5,7,4,16,6,9,NaN,NaN,NaN,3,NaN,NaN,NaN,4,7,4,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,7,POL,Ekstraklasa,2023_2024
S. Abramowicz,cnp6tzuusxlu3inximbozh4wk,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
José Naranjo,a08nz58d5mvhc9r681jkxw5hx,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,1,NaN,Substitute,NaN,Midfielder,12,2,4,NaN,4,NaN,1,8,14,5,22,1,NaN,NaN,9,2,2,NaN,2,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,4,POL,Ekstraklasa,2023_2024
J. Haliti,67fpbhmyalc9zlkqts4mwafh1,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
J. Kubicki,9l522d50o2l6kcd5p6sc162tx,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,1,NaN,Substitute,NaN,Midfielder,18,NaN,NaN,NaN,8,3,NaN,10,19,9,22,6,1,4,10,2,2,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,3,POL,Ekstraklasa,2023_2024
T. Kupisz,bqmwzk2rl8nyvp64qqriqwgl,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
J. Lewicki,duxdphb0uj1nn1s48o85ku6tw,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
A. Nguiamba,b7togay3w05jtjngrz9xliay1,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
D. Stojinović,7lia18zf8yn84pcgbm9mnbc2x,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
K. Çalışkaner,b2w9el93o9aq0jtn5bhgqcv3e,Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,2,1,Substitute,NaN,Attacker,4,NaN,NaN,NaN,3,NaN,NaN,1,4,3,3,NaN,NaN,1,1,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,NaN,POL,Ekstraklasa,2023_2024
R. Leszczyński,ahlydarrer8r69iyawizwsel1,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,NaN,NaN,Goalkeeper,Centre,NaN,12,NaN,NaN,NaN,12,2,NaN,11,21,14,90,24,5,14,21,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,13,POL,Ekstraklasa,2023_2024
P. Janasik,4gzj586dbm78tuiusz2quo4fe,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,1,NaN,Defender,Left,NaN,48,1,3,2,28,NaN,1,23,54,30,90,20,4,NaN,28,7,8,1,NaN,1,NaN,3,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,12,POL,Ekstraklasa,2023_2024
A. Petkov,avpmp2fdhwwqhxr7nhud76six,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,2,1,Defender,Left/Centre,NaN,60,NaN,4,1,47,2,NaN,16,71,54,90,18,8,3,21,4,8,NaN,1,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,13,POL,Ekstraklasa,2023_2024
Ł. Bejger,61bek4hax0bbve3yvy9jpj4h6,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,6,2,Defender,Centre/Right,NaN,57,NaN,3,NaN,44,3,NaN,13,63,46,90,12,3,3,17,2,5,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,7,POL,Ekstraklasa,2023_2024
M. Konczkowski,4rpo28wlbleb02p6obw8aowk5,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,2,1,Defender,Right,NaN,31,NaN,2,1,16,NaN,NaN,16,34,17,68,8,5,1,18,8,10,1,NaN,2,1,1,1,1,NaN,2,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,3,POL,Ekstraklasa,2023_2024
P. Pokorný,9hkjwkdnvzeax9s0c4ghsqsfe,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,4,NaN,Defensive Midfielder,Centre,NaN,31,1,4,3,14,NaN,NaN,18,35,14,90,9,5,5,22,5,8,NaN,NaN,NaN,5,1,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,8,POL,Ekstraklasa,2023_2024
Nahuel Leiva,a73ygj1fuda9a1z6p62hhc79x,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,8,2,Midfielder,Left,NaN,42,6,7,4,14,2,3,29,47,15,90,4,4,6,35,16,17,NaN,NaN,NaN,2,3,2,3,NaN,2,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,12,POL,Ekstraklasa,2023_2024
P. Schwarz,5uzbt47eqvjv0lbawi9juf5qt,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,NaN,NaN,Midfielder,Left/Centre,NaN,28,1,3,4,11,NaN,1,22,32,11,68,4,4,2,29,8,10,NaN,1,1,2,NaN,3,NaN,2,2,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,7,POL,Ekstraklasa,2023_2024
P. Olsen,8jotzm26md7pzdy2gn474chqt,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,4,1,Midfielder,Centre/Right,NaN,27,1,3,4,8,1,1,20,31,8,80,8,6,1,25,10,14,3,NaN,3,NaN,NaN,2,NaN,NaN,2,NaN,NaN,NaN,1,NaN,NaN,2,2,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,8,POL,Ekstraklasa,2023_2024
P. Samiec-Talar,51a6has987q21o1ylqhh90n6y,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,2,NaN,Midfielder,Right,NaN,21,1,4,NaN,7,1,1,14,23,7,84,5,6,3,16,12,14,NaN,NaN,NaN,2,1,NaN,1,4,3,3,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4141,1,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,6,POL,Ekstraklasa,2023_2024
Erik Expósito,2dva9szst0evwehc1up7kg8vd,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,7,3,Striker,Centre,NaN,14,4,14,5,2,NaN,4,14,27,4,90,11,5,3,28,8,16,1,8,1,3,NaN,3,NaN,1,8,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,23,POL,Ekstraklasa,2023_2024
B. Ince,9fmsuan0jb0yu4z68at97tmju,Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,1,NaN,Substitute,NaN,Midfielder,4,NaN,1,NaN,NaN,NaN,NaN,4,5,1,6,1,1,1,4,2,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Jagiellonia Białystok vs Śląsk Wrocław,dvfn3p9477h84nlt39266qdqs,2024-03-08,3,POL,Ekstraklasa,2023_2024
