player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
U. Ignjatović,f3zf8j1j63x8fg0fjh6cbvdre,748d7hfcaxop9lx2mai8lnmn9,3,NaN,Substitute,NaN,Defender,1,1,2,1,NaN,NaN,NaN,1,4,1,19,2,1,NaN,3,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,5
F. Jović,5zwp50kl3aqoz2iz2ydmt5omh,748d7hfcaxop9lx2mai8lnmn9,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
S. Marjanović,dbz44zzzr4i7kxja9kfclej9,748d7hfcaxop9lx2mai8lnmn9,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
M. Milivojević,9uduh5r9ir4eqummoc4weiok,748d7hfcaxop9lx2mai8lnmn9,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
M. Obradović,769dga0mx24popsxpqfzecyqd,748d7hfcaxop9lx2mai8lnmn9,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
I. Ostojić,a5rsje3kd8lffn27ydggth2ol,748d7hfcaxop9lx2mai8lnmn9,NaN,NaN,Substitute,NaN,Defender,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
M. Preković,bvnu0anv9s1v37k6olds5hwph,748d7hfcaxop9lx2mai8lnmn9,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
S. Ristić,ea72oy47i0futn8pyu87sm0wk,748d7hfcaxop9lx2mai8lnmn9,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
M. Šarić,2h5igz4kvi43bxkew2zdvqxux,748d7hfcaxop9lx2mai8lnmn9,4,2,Substitute,NaN,Attacker,2,1,1,NaN,3,NaN,NaN,NaN,3,4,13,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,3
A. Jovanović,6rq0i6r3bff6uayugfc6895n9,c0d1qca7kz0fi0ypx7aw4nusc,NaN,NaN,Goalkeeper,Centre,NaN,8,NaN,NaN,NaN,9,NaN,NaN,3,9,10,90,11,NaN,4,3,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,1
N. Antić,8jbljsi4752f5lkdqoyk14o9h,c0d1qca7kz0fi0ypx7aw4nusc,3,3,Defender,Left,NaN,37,1,8,4,11,1,1,26,39,11,90,10,5,3,32,17,18,NaN,2,NaN,2,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,6
N. Mujakić,4aqpe5pcd6j3w4gv0vmczduy1,c0d1qca7kz0fi0ypx7aw4nusc,5,4,Defender,Left/Centre,NaN,56,NaN,3,1,25,3,NaN,34,62,26,90,23,10,8,39,9,12,NaN,1,NaN,4,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,7
S. Marković,43jy22jv9mtezhrs22lppv3l5,c0d1qca7kz0fi0ypx7aw4nusc,2,NaN,Defender,Centre/Right,NaN,53,NaN,3,NaN,31,3,NaN,27,58,32,90,14,3,5,31,2,4,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,6
V. Đurđević,4oi7t62g5b8a6yyw72auwsis4,c0d1qca7kz0fi0ypx7aw4nusc,10,3,Defender,Right,NaN,58,1,11,6,20,3,NaN,44,69,21,90,26,14,5,56,23,30,1,2,1,1,4,3,4,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,14
K. Arriaga,kdf39fz73dd5n2nzlsuwbq3t,c0d1qca7kz0fi0ypx7aw4nusc,2,1,Defensive Midfielder,Left/Centre,NaN,72,NaN,13,7,16,1,NaN,57,88,21,71,38,23,5,68,27,34,2,10,3,4,2,NaN,2,1,NaN,NaN,3,NaN,NaN,1,2,1,1,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,16
A. Šćekić,a0fhgbv5x7vgl6ydsk4186zf9,c0d1qca7kz0fi0ypx7aw4nusc,1,1,Defensive Midfielder,Centre/Right,NaN,21,NaN,3,NaN,8,1,NaN,13,24,9,45,8,5,1,15,7,8,NaN,3,NaN,NaN,NaN,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,3,3,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,3
A. Kalulu,41j6eo9eniuv2nvithz0iph3p,c0d1qca7kz0fi0ypx7aw4nusc,4,NaN,Attacking Midfielder,Left,NaN,9,4,3,1,2,NaN,2,8,16,4,60,6,2,1,13,4,7,NaN,NaN,NaN,1,NaN,1,NaN,2,3,1,NaN,NaN,1,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,12
Goh Young-Jun,bnuywmddfhmgf37fm8m53e73e,c0d1qca7kz0fi0ypx7aw4nusc,1,NaN,Attacking Midfielder,Centre,NaN,8,NaN,1,1,2,1,NaN,6,11,2,45,3,NaN,1,9,5,8,2,NaN,2,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,2,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,3
N. Trifunović,9x5o4ojsq2bz1xuurka6sj8k4,c0d1qca7kz0fi0ypx7aw4nusc,2,NaN,Attacking Midfielder,Right,NaN,18,1,4,4,3,1,1,15,24,4,71,7,1,4,22,9,14,1,1,1,2,NaN,2,NaN,1,4,1,1,1,NaN,NaN,NaN,1,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,11
Matheus Saldanha,hfgr8i2ru1q8q73qzp37w7sa,c0d1qca7kz0fi0ypx7aw4nusc,1,NaN,Striker,Centre,NaN,18,1,4,3,NaN,NaN,1,19,25,NaN,90,5,1,NaN,27,10,16,1,NaN,1,NaN,NaN,1,NaN,1,6,1,NaN,NaN,NaN,1,NaN,2,2,,,4231,1,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,11
N. De Medina,894a0e4iha1qhbjejpfx7pihh,c0d1qca7kz0fi0ypx7aw4nusc,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
A. Filipović,1o11lvgcqrs7af1554n58wmad,c0d1qca7kz0fi0ypx7aw4nusc,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
Z. Ibrahim,57cal7rutdcgbfisiywladdzo,c0d1qca7kz0fi0ypx7aw4nusc,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
J. Jevremović,cfe7g0pw8eetltxugzj7l5tlg,c0d1qca7kz0fi0ypx7aw4nusc,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
Đ. Jovanović,bfosglxfsy1xi5sb1631q9ujt,c0d1qca7kz0fi0ypx7aw4nusc,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
M. Krunić,4su5fvpjbsuaen8v7c1593vu1,c0d1qca7kz0fi0ypx7aw4nusc,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,NaN
B. Natcho,8c1q1epr38psyhw4ispv2ldcl,c0d1qca7kz0fi0ypx7aw4nusc,NaN,NaN,Substitute,NaN,Midfielder,27,NaN,NaN,8,6,1,NaN,24,33,7,19,12,5,1,31,18,22,NaN,NaN,NaN,NaN,NaN,1,NaN,2,2,1,1,NaN,1,NaN,1,1,1,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,8
N. Nikolić,7bglbarg76dm1qrfbenl2ee39,c0d1qca7kz0fi0ypx7aw4nusc,3,1,Substitute,NaN,Attacker,15,NaN,1,1,NaN,NaN,NaN,15,23,1,45,6,NaN,3,22,8,15,2,NaN,2,2,NaN,NaN,NaN,1,5,NaN,2,1,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,12
X. Severina,4nz928h6p0nl8p161dxg55pn8,c0d1qca7kz0fi0ypx7aw4nusc,2,NaN,Substitute,NaN,Attacker,8,1,4,3,3,NaN,NaN,6,11,3,30,3,1,2,11,4,7,NaN,NaN,NaN,2,NaN,3,NaN,1,2,1,NaN,NaN,1,NaN,NaN,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,6
M. Stjepanović,5vbc6uabic0rs1q02sgx9e0b8,c0d1qca7kz0fi0ypx7aw4nusc,1,NaN,Substitute,NaN,Midfielder,29,NaN,2,1,6,2,NaN,24,31,6,19,5,7,4,26,12,14,1,1,1,2,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,3
G. Zahid,7gxt8k8eezolcuox9gamrmqxh,c0d1qca7kz0fi0ypx7aw4nusc,1,NaN,Substitute,NaN,Midfielder,31,1,2,8,2,NaN,NaN,30,41,2,45,12,8,2,40,19,28,NaN,NaN,NaN,2,NaN,NaN,NaN,2,3,2,2,NaN,NaN,NaN,NaN,1,1,,,4231,NaN,Napredak vs Partizan,f5g0zgjqkvndwi6up8sbpr1n8,2024-07-19,13
S. Stamenković,cqcjexnp5u4usim1o0fb3uxn9,16agx0zka9x8hdd5t3xyn1goq,NaN,NaN,Goalkeeper,Centre,NaN,8,NaN,1,NaN,16,1,NaN,1,11,18,90,16,4,9,9,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,10
M. Joksimović,demj0v7b3jqe4on3nsjsmb55h,16agx0zka9x8hdd5t3xyn1goq,5,5,Defender,Left/Centre,NaN,17,NaN,9,3,13,2,NaN,5,25,15,90,16,2,2,12,2,4,NaN,4,NaN,NaN,1,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,9
D. Cvetinović,52wpic35jf8qm2dbjq45updxx,16agx0zka9x8hdd5t3xyn1goq,4,2,Defender,Centre,NaN,36,NaN,2,NaN,28,8,NaN,8,42,33,84,19,NaN,10,9,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,1,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,6
M. Divac,ateiilcutksr1ey0puqvxjpqs,16agx0zka9x8hdd5t3xyn1goq,5,2,Defender,Centre/Right,NaN,24,NaN,1,1,22,1,NaN,4,32,23,66,13,5,2,11,NaN,6,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,9
Ž. Udovičić,vz4wzg4ik68rglykpk3r6b4l,16agx0zka9x8hdd5t3xyn1goq,NaN,NaN,Wing Back,Left,NaN,20,1,2,6,10,2,1,12,27,13,90,11,5,2,19,4,8,2,NaN,2,NaN,1,5,1,NaN,NaN,NaN,,NaN,2,1,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,14
A. Varjačić,dr7b9imftjmz7trrgr6oimz9,16agx0zka9x8hdd5t3xyn1goq,2,1,Wing Back,Right,NaN,9,1,NaN,NaN,5,2,NaN,4,14,5,66,6,3,3,9,3,6,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,8
J. Ćirić,buc11s6kueqgbm7czxeoxyfx0,16agx0zka9x8hdd5t3xyn1goq,5,NaN,Midfielder,Left/Centre,NaN,10,2,3,2,5,2,NaN,6,13,5,70,2,1,5,10,4,6,1,NaN,1,3,NaN,1,NaN,1,2,1,,NaN,NaN,NaN,,1,1,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,12
A. Pejović,72yqcjf4p1i19cojhbaq1a5sl,16agx0zka9x8hdd5t3xyn1goq,4,2,Midfielder,Centre,NaN,34,NaN,5,5,17,3,NaN,23,44,21,90,24,10,5,30,9,14,1,1,3,2,1,1,1,1,NaN,NaN,,NaN,1,1,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,13
J. Tumbasević,csanpltslvzuvv1to4i9a2eol,16agx0zka9x8hdd5t3xyn1goq,8,1,Midfielder,Centre/Right,NaN,32,1,5,2,21,3,NaN,15,42,24,90,19,7,8,22,7,12,NaN,3,NaN,5,NaN,NaN,NaN,2,2,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,12
P. Bojić,wuqtmd76urn84ev0034ofis5,16agx0zka9x8hdd5t3xyn1goq,6,3,Striker,Left/Centre,NaN,15,NaN,2,NaN,1,NaN,NaN,14,22,2,88,6,4,1,20,8,10,1,NaN,1,1,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,2,2,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,12
N. Ćirković,b268aocn5m2swiupslpdpwclx,16agx0zka9x8hdd5t3xyn1goq,1,NaN,Striker,Centre/Right,NaN,10,1,3,NaN,5,1,1,5,14,7,90,7,3,1,7,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,9
N. Andrić,amuy3aajjrtr1lgdeaazy45w5,16agx0zka9x8hdd5t3xyn1goq,NaN,NaN,Substitute,NaN,Defender,2,NaN,1,1,2,1,NaN,NaN,5,3,24,5,1,1,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,3
O. Bondžulić,61bb7s5wmc0wtx38iwfa3kff8,16agx0zka9x8hdd5t3xyn1goq,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,NaN
P. Eze,22drxv10z4b304fsqn6x4s91x,16agx0zka9x8hdd5t3xyn1goq,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,NaN
O. Krsmanović,1lh19tax8o3gr218zypm4o0t0,16agx0zka9x8hdd5t3xyn1goq,3,2,Substitute,NaN,Midfielder,3,NaN,2,NaN,3,NaN,NaN,2,4,3,24,1,NaN,NaN,3,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,2
N. Leković,7m17n0hp8s7qeuk5ul1lg03bp,16agx0zka9x8hdd5t3xyn1goq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,NaN
U. Ljubomirac,3vxisvex2vxt59ckmvnjxrs9h,16agx0zka9x8hdd5t3xyn1goq,2,NaN,Substitute,NaN,Midfielder,2,1,NaN,NaN,1,1,NaN,1,2,1,2,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,3
I. N'Diaye,an2wda4fuimlhhaqkudtykjbp,16agx0zka9x8hdd5t3xyn1goq,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,NaN
S. Pribaković,5flwaig9apcy8kdn53fsyqcyc,16agx0zka9x8hdd5t3xyn1goq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,NaN
V. Radivojević,vly45k0166n06ripusti2g9h,16agx0zka9x8hdd5t3xyn1goq,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,NaN
Ž. Samčović,cjl178sf0bqyozpdiqj6f6gyy,16agx0zka9x8hdd5t3xyn1goq,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,NaN
F. Žunić,1qghzct7966bwc7kyw49rvqi,16agx0zka9x8hdd5t3xyn1goq,3,2,Substitute,NaN,Defender,2,NaN,1,1,1,1,NaN,1,4,2,20,2,NaN,1,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,2
B. Popović,1vzbub2vkf3hqxfnt9iwl6h2h,7kto5aea8tybeo2qmspftn1nz,NaN,NaN,Goalkeeper,Centre,NaN,22,NaN,1,NaN,14,2,NaN,12,26,14,90,25,6,11,21,1,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,10
M. Gobeljić,cj8qm9lxbiv1ehb80nivvez85,7kto5aea8tybeo2qmspftn1nz,2,1,Defender,Left/Centre,NaN,55,NaN,2,1,32,1,NaN,25,62,32,90,27,5,4,32,4,8,NaN,1,NaN,3,2,NaN,2,2,4,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,7
N. Vujadinović,6o1gt5y7xcf56u46r8fecvis5,7kto5aea8tybeo2qmspftn1nz,3,1,Defender,Centre,NaN,65,NaN,2,NaN,46,NaN,NaN,22,66,47,90,19,4,4,23,3,4,NaN,2,NaN,4,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,Mladost Lučani vs OFK Beograd,f2oc6rtijp3ufuxrm31scydqs,2024-07-20,2
