playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
O. Krsmanović,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.1824885,-0.0566715
O. Lebi,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.113489,-0.005063799999999996
O. Lebi,IMT Novi Beograd,IMT Novi Beograd vs Radnički Niš,0.0,0.0
O. Lebi,IMT Novi Beograd,Spartak Subotica vs IMT Novi Beograd,0.0057627,-0.0069025
O. Mimović,Crvena zvezda,Crvena zvezda vs Napredak,1.0905576,0.007672199999999997
P. Bojić,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.0794047,0.0262605
P. Ferreira,Jedinstvo Ub,Jedinstvo Ub vs Radnički Niš,0.031593699999999995,-0.0071132
P. Ivelja,Radnički Niš,IMT Novi Beograd vs Radnički Niš,0.0497497,0.0492855
P. Ivelja,Radnički Niš,Jedinstvo Ub vs Radnički Niš,0.0464366,0.0238496
P. Olayinka,Crvena zvezda,Crvena zvezda vs Napredak,0.7984194,0.3078924
P. Stanić,TSC,Tekstilac Odžaci vs TSC,0.7538944000000001,0.11935180000000001
P. Ukachukwu,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.2737978,0.1523869
P. Ćirković,Napredak,Crvena zvezda vs Napredak,0.0357897,0.0092259
R. Bosić,Radnički Niš,IMT Novi Beograd vs Radnički Niš,0.0,0.0
R. Bosić,Radnički Niš,Jedinstvo Ub vs Radnički Niš,1.0600679,0.42220969999999997
R. Denzell,Jedinstvo Ub,Jedinstvo Ub vs Radnički Niš,0.0499723,0.016634799999999998
R. Krunić,Crvena zvezda,Crvena zvezda vs Napredak,1.0150242,0.3500267
R. Obeng,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.0073425999999999995,-0.006567
S. Bastaja,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.1880145,0.008816
S. Bastaja,IMT Novi Beograd,IMT Novi Beograd vs Radnički Niš,0.0258083,0.0248874
S. Bastaja,IMT Novi Beograd,Spartak Subotica vs IMT Novi Beograd,0.4105678,0.2468213
S. Bukorac,Napredak,Crvena zvezda vs Napredak,0.0953407,0.021128799999999996
S. Golubović,Jedinstvo Ub,Jedinstvo Ub vs Radnički Niš,0.2279528,0.0711983
S. Islamović,Novi Pazar,Novi Pazar vs Čukarički,0.2533665,0.1777872
S. Katompa Mvumpa,Crvena zvezda,Crvena zvezda vs Napredak,0.5099172,-0.1836006
S. Korač,Vojvodina,Vojvodina vs Železničar Pančevo,0.0277131,0.0075087999999999995
S. Kovač,Partizan,OFK Beograd vs Partizan,0.4036807,0.1852929
S. Leković,Crvena zvezda,Crvena zvezda vs Napredak,0.3449193,0.062145399999999996
S. Manojlović,Radnički Niš,IMT Novi Beograd vs Radnički Niš,0.0104263,0.0
S. Manojlović,Radnički Niš,Jedinstvo Ub vs Radnički Niš,0.0442479,0.0126565
S. Marjanović,Napredak,Crvena zvezda vs Napredak,0.4368749,0.1867121
S. Nikolic,Radnički Niš,Jedinstvo Ub vs Radnički Niš,0.009406,0.0075479
S. Owusu,OFK Beograd,OFK Beograd vs Partizan,0.38741939999999997,0.1676167
S. Pirgić,Železničar Pančevo,Vojvodina vs Železničar Pančevo,0.196669,-0.0543556
S. Popović,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.0835452,0.0414589
S. Popović,IMT Novi Beograd,IMT Novi Beograd vs Radnički Niš,0.0014681,-0.0005256
S. Popović,IMT Novi Beograd,Spartak Subotica vs IMT Novi Beograd,0.3114022,0.2083535
S. Popović,Novi Pazar,Novi Pazar vs Čukarički,0.010221000000000001,-0.0019045
S. Radović,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.13430519999999999,0.018436499999999998
S. Radović,Radnički Kragujevac,Mladost Lučani vs Radnički Kragujevac,0.1010029,-0.009673299999999994
S. Rakić,Jedinstvo Ub,Jedinstvo Ub vs Radnički Niš,0.1644379,-0.0027992000000000017
S. Sanogo,Železničar Pančevo,Vojvodina vs Železničar Pančevo,0.1164211,0.051956
S. Simović,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.0918888,0.0431946
S. Sissoko,Čukarički,Novi Pazar vs Čukarički,0.1610244,-0.07879339999999999
S. Stamenković,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.07811169999999999,0.0300927
S. Stanojlović,OFK Beograd,OFK Beograd vs Partizan,0.0,0.0
S. Stojanović,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.036649,0.0034654000000000004
S. Zeljković,Radnički Kragujevac,Mladost Lučani vs Radnički Kragujevac,0.1928474,0.0764152
Saša Jovanović,TSC,Tekstilac Odžaci vs TSC,0.1826677,0.005964499999999998
